id,evaluation
28501843,equal
4189504,white
34542183,equal
8317375,white
11235808,white
317157,equal
10217458,black
9096576,white
32797747,equal
3760643,equal
20283344,equal
36094419,white
2039454,white
10800936,black
16463661,equal
16655871,equal
4346520,white
8182975,white
17030989,equal
15202043,white
20880675,black
3654946,equal
31473198,equal
21671575,equal
1603230,black
28758944,black
5616723,equal
2535002,equal
2878456,black
28680320,black
28399444,black
14743850,equal
33909768,white
35963855,white
32377164,black
26732767,white
31892112,white
23595021,black
1384029,equal
25705328,white
11960109,white
15369817,black
30457486,black
11840016,equal
17929236,white
11964123,white
5492174,equal
34673186,equal
36178296,white
34906614,white
15927037,white
2965954,equal
34131695,black
23313205,equal
389344,black
101031,white
30212121,equal
4424124,white
25414353,black
14467400,black
13039872,white
29261437,black
32359451,white
34728835,white
4444811,black
16994505,black
1722433,equal
21798004,black
9295328,black
21817015,equal
2291734,white
30467945,equal
4908207,black
21659167,white
19546656,black
829778,equal
20339921,equal
12180015,black
21367399,white
12085623,equal
28781481,black
8583852,equal
32614790,white
19320562,white
5468099,white
19217036,black
24730185,black
14751551,equal
9468997,black
33338180,white
33856908,black
13933985,equal
15251018,equal
34289513,white
16321711,equal
9667819,equal
3712904,equal
8518120,equal
25595046,equal
1513251,white
19075518,black
25842588,equal
30314428,black
5376664,equal
6039337,equal
33988853,equal
10744157,equal
26135878,black
7787800,black
26419092,equal
29589035,equal
30675175,white
9210136,equal
14079790,black
29317894,white
6485225,equal
8762404,white
30468746,white
818616,equal
6912121,black
3969107,equal
1536266,equal
26383800,black
4723186,black
28760070,equal
28935727,black
18457916,equal
28766371,black
8687156,equal
19298134,black
11791964,white
20967384,white
30033221,black
6398536,black
4808094,equal
8688020,white
20465141,black
7145144,white
6284665,equal
10885062,equal
11870800,black
31017772,equal
18464978,equal
987771,white
6058759,white
36570649,equal
18009827,equal
25973933,white
3196584,equal
32376638,equal
20072661,equal
13963107,black
34526637,white
23306682,equal
18026770,equal
11558536,black
33428800,equal
8896201,white
25831166,equal
11596632,black
36898832,white
33794545,white
34895712,equal
10292082,black
11916661,equal
20062246,black
11980507,white
20522973,white
31168821,equal
23921688,equal
29174808,black
8263918,equal
9356287,equal
10260332,black
10814195,equal
35840158,equal
3682239,white
25728635,equal
28356244,equal
16369696,black
30308684,white
28683738,equal
22588656,white
28121013,equal
11303591,equal
883910,equal
15833801,white
36477364,white
10764649,equal
18354254,black
11990657,black
8924319,equal
1170550,black
11361289,equal
37041163,equal
37131548,equal
28475780,black
12353759,equal
3697926,white
28783308,black
4975980,black
23918528,black
30855749,black
22247982,equal
36052861,white
24251118,equal
31866618,black
25991722,white
28722002,white
22073756,equal
12213293,equal
7096239,black
3847284,white
27922453,black
6372362,black
29980041,equal
23778452,black
12013231,equal
36223818,equal
18258736,white
27714494,black
36061295,equal
36838206,equal
20042501,black
8639678,equal
28572646,black
18926066,black
34683025,black
6116519,black
7042114,equal
25631355,equal
5263340,equal
28165449,black
24972696,black
35937032,equal
20305210,equal
17718054,white
17259720,black
17367333,black
18573526,white
12325163,black
24381480,equal
35852385,white
8512950,equal
6981969,equal
24292359,equal
7861279,white
6846697,black
14084006,black
2526148,white
14713178,black
36570349,equal
4325186,black
35769586,black
13341643,equal
2212341,equal
36926052,black
13601338,white
15155922,white
7828840,black
694085,equal
16993230,black
32401683,equal
13553260,equal
26189950,equal
23286116,equal
8135302,equal
25170814,black
31485479,equal
11569314,black
5656505,black
2895057,equal
24804281,black
20268707,black
9874025,black
22839662,equal
22051197,equal
3953853,black
12432275,black
14212489,equal
6627421,white
21364743,white
24964153,black
21574952,white
35674267,white
8519172,white
4048276,equal
23861106,equal
20324669,black
22039065,black
10903494,black
6536434,equal
6055958,equal
29340328,black
29673245,equal
15666887,equal
1614626,white
15470403,black
4130732,equal
27463572,black
3633188,black
644495,equal
1053445,black
2778866,white
13500797,black
1936871,white
4848562,black
10869910,black
24091413,white
16332757,white
14723924,white
12762507,equal
20001699,equal
29240098,black
1242725,equal
30023624,black
7664562,white
20706558,black
29800299,equal
23028246,equal
5851581,equal
20252644,black
16589671,equal
10593720,white
8213434,white
26888986,equal
29767862,black
7498973,white
30855748,white
8376593,equal
1060943,equal
29774715,equal
8123683,equal
11555589,white
13541811,black
13348960,white
4703047,black
31982144,equal
2916612,black
29144686,white
13072837,black
13339310,black
19111501,black
21475110,equal
4134325,black
9077678,equal
6622410,black
7087423,black
5563559,black
11905633,equal
24065227,black
2199006,white
26558610,white
10722054,white
21637841,equal
20118515,equal
8740666,equal
15087921,black
19329536,white
36451820,equal
3238422,equal
7631348,black
13985490,equal
10601737,black
9274884,equal
15849423,black
30318855,equal
6930343,black
10432424,black
1733129,equal
30091578,equal
8504315,black
12826848,black
3330988,white
20954797,equal
22348884,black
13719957,black
4087626,white
36191668,white
16342201,black
29239510,equal
24133052,black
4967274,white
35991699,black
10926746,equal
16014775,white
15363022,black
35595510,black
7396194,white
7106026,black
37019428,equal
17255918,white
411871,white
6320627,white
16043662,equal
25886601,black
33217670,equal
22639355,black
36311873,white
34604593,equal
30428043,black
30270331,equal
31691371,white
20480685,black
15683176,white
15533818,equal
4817006,black
22696956,black
36007532,white
28594105,black
2854538,black
31093555,equal
23486314,black
26249523,white
22937348,black
20399904,equal
10815568,equal
35210568,equal
18158526,white
35379026,equal
22092871,equal
8582517,equal
3543305,black
8907243,black
12165144,black
35210485,black
30533416,white
20968045,black
31722916,equal
19870186,equal
17826416,black
16958678,white
1875135,white
27427607,equal
9548263,white
26583525,equal
31537014,white
6023509,black
9413776,equal
34280330,equal
27704222,white
23798453,equal
31370719,black
14337409,black
28327188,white
24959645,equal
7328518,white
8798495,white
3182263,black
7394420,white
32438240,black
11294428,equal
20940501,black
2308925,black
19979244,equal
27240980,white
12364488,black
37152080,white
7388747,equal
151321,equal
31780639,black
20557365,black
21908672,white
26086587,black
22469448,white
15796659,white
16476761,black
12461816,black
4770638,white
9738249,equal
22109152,equal
26458555,equal
26330430,equal
17888123,black
32312839,white
15276785,equal
13395650,white
17696438,equal
4779129,equal
10311404,black
7491189,equal
24713912,white
7994308,black
11860295,equal
15349826,equal
16823725,equal
2046132,white
3229197,white
16166168,equal
34328363,equal
12593975,black
7846037,white
14884675,white
21796334,equal
19827533,black
13099264,equal
36480032,equal
28555732,white
20218445,black
23678736,equal
26043811,equal
21115583,black
35804480,black
31569168,black
32486192,white
33961089,black
4144756,black
6027346,black
6438917,black
2152172,black
16261626,black
18917784,equal
8080510,equal
24828893,white
34870616,equal
10469087,white
20679942,white
11505961,equal
6909724,black
15106456,equal
18159978,equal
26085259,black
11770710,white
22709672,equal
8264122,white
15655137,equal
27556130,equal
8337405,white
10344052,black
16979985,equal
22576486,equal
31648155,white
32523906,black
33399852,black
2284241,black
15831533,white
16708849,equal
13038525,black
20115528,equal
2732834,equal
15310058,white
20665523,black
29344119,equal
34045843,black
24169056,equal
9414976,equal
5646683,equal
3719639,black
30207978,black
35550274,white
13032904,white
31531012,equal
19366144,white
30640529,equal
13554231,equal
17462184,white
25581821,equal
20245270,white
34831366,equal
20851821,black
26605941,equal
34308340,equal
8897114,white
2059153,white
28504069,black
3063735,black
30378856,equal
36796274,white
33550176,white
31724674,equal
33465319,equal
8030280,equal
1785664,equal
15198901,white
4817679,black
24506222,equal
31492645,black
32543984,black
26033101,white
24881732,black
8006900,white
9610080,black
8580985,equal
228455,white
15795885,equal
22415280,white
30182046,equal
35678381,equal
8698691,black
34504104,white
36113402,black
17547164,black
20653093,equal
4348886,equal
23222428,white
11444626,white
6521424,equal
24771848,black
17628314,black
22885642,black
12855548,equal
36625876,black
8063289,white
7720273,black
7018784,equal
4355553,equal
15253780,equal
16309798,white
23276566,black
28136064,equal
6270087,white
31937555,black
16970263,equal
22164937,black
22342056,equal
20599637,equal
8698216,equal
33095432,equal
27445009,black
1750300,equal
21697674,white
22170449,white
372508,equal
5825320,black
1519759,equal
29890598,white
2270256,equal
22273164,black
13408191,equal
1120006,black
19423708,white
32472622,black
11968744,black
35204003,white
14542999,black
33719010,black
30865208,white
9534614,white
9307121,equal
31072369,equal
7360519,black
27153374,black
4380784,equal
35402494,white
13053671,equal
15098209,equal
9005098,white
12296837,black
766195,black
15838502,white
3333413,white
17556098,white
21543861,equal
16487776,equal
30303578,black
9009653,white
28714011,black
14887010,equal
36882800,equal
34883185,white
32287625,white
588007,white
30126785,white
5730065,equal
29141645,white
4033356,equal
32167106,white
22518901,equal
36281434,black
23775756,black
22941559,equal
15661036,white
19434786,equal
22923177,equal
34921304,equal
31526040,equal
22179626,black
3877451,equal
25289344,black
29728568,black
20292095,equal
7025193,white
17284913,black
26877814,black
36058784,equal
16672102,equal
10168511,white
28483634,equal
4019945,equal
7843751,equal
25895755,black
25870747,black
16859193,white
20051210,white
24829038,equal
1104097,white
15101852,black
2806134,black
26968013,equal
28183387,white
34783714,equal
21030386,equal
36620546,black
22650012,black
20735480,white
6903050,equal
1677370,black
17450184,equal
24046289,equal
30994083,black
1182846,black
4427503,black
30148736,white
32057314,white
15180214,white
24663573,equal
17102281,white
28613990,black
3608727,white
2464739,black
3058774,black
640716,equal
20689267,equal
14421063,equal
17594080,white
13714381,black
11573619,white
7196811,black
4362336,white
8300750,equal
23269032,black
30399285,equal
27306043,equal
17911708,white
35698776,white
34131101,black
14195863,black
3775601,black
36120046,black
6507308,white
21371474,equal
4983899,white
15444968,white
16093818,equal
23884389,white
36922829,black
3599270,equal
27277800,black
26856063,equal
19083230,white
3268127,white
15711584,black
18117082,black
6125916,black
25676794,equal
10811669,white
22317521,equal
3651209,equal
14751891,black
36113667,white
644218,equal
23691519,equal
18499649,black
334279,white
10398168,equal
33196189,white
14588686,white
24194800,equal
30187363,black
22017373,white
24263321,equal
23983523,black
14046242,equal
21172307,equal
9452108,equal
11677195,equal
37134765,white
122026,white
19434342,black
24580467,equal
22556914,black
24963474,equal
7934851,equal
24067287,white
29673108,black
10842895,black
28702948,equal
29505638,equal
7248384,equal
33688560,black
20076657,black
11140487,black
23546944,white
1359947,equal
23396450,black
14154635,white
33911036,equal
16206862,white
15908741,equal
16904604,black
10696607,equal
28393853,black
14051876,white
22169220,equal
19072825,white
28966429,black
12198676,equal
28843388,white
1490156,black
26358623,equal
16093955,black
5534115,equal
28907343,equal
33505966,black
34589041,black
24966931,black
30791508,white
22346890,equal
9746915,black
23657762,equal
6318855,black
29249181,black
3142284,equal
4783936,equal
5417511,black
5994465,equal
13203199,equal
17549466,equal
15911111,equal
12851632,white
919122,black
8116625,white
12400821,equal
4036602,black
8665395,black
1768572,black
31543273,black
1392367,black
35182608,equal
31770965,white
9075486,black
363071,black
23447663,white
19970296,white
1842688,equal
20787889,white
22866800,black
4788705,equal
4291574,black
35389878,black
1746867,white
2519463,black
36359159,black
10125937,black
20197861,white
32984355,equal
3279737,white
28712571,black
6789621,black
11381545,black
30122948,black
11137414,equal
26543598,white
407129,white
24318907,black
10041785,black
19072309,equal
22147259,white
9328879,black
28991158,equal
22183536,black
21447348,equal
22775815,black
23324108,black
13830286,equal
10527501,black
14380258,equal
26547457,equal
26350494,black
36443309,equal
31897169,white
18993582,equal
35970793,black
24915983,equal
17229390,equal
1950393,white
16722958,white
32214725,equal
33224463,white
12530280,equal
10570444,white
951554,equal
18816371,white
16461520,equal
6339276,equal
5897096,black
23020738,white
2870071,equal
5390290,black
5681692,equal
20099295,black
10731524,equal
4620277,white
3963170,white
4742667,equal
2649442,equal
21070754,equal
20218985,white
14770174,black
14715955,white
27893233,black
2321756,equal
25013493,white
33336107,white
14921617,equal
11489889,equal
30848206,equal
13127343,black
4979589,white
27291974,white
14144675,white
22507584,black
28652016,equal
4850762,black
16126959,equal
5451188,black
8725242,black
14065297,black
17751182,equal
26356433,equal
30858714,black
32105931,black
26631463,equal
17717491,black
16762861,black
15280894,black
24807921,white
33576062,equal
25331154,equal
4354472,equal
7699980,black
5100853,white
35505691,equal
7899367,black
1984363,black
32677994,white
2555752,black
6661349,black
26051571,black
34037766,equal
29290842,black
12286363,black
13423919,black
13284851,white
13539151,equal
19923078,white
10221141,white
26995963,white
15891648,black
13254834,black
28707219,black
8143742,white
27252094,black
21648803,equal
2558618,equal
34375657,black
29527661,white
29917684,black
21332442,equal
5040383,equal
23819486,equal
13089312,equal
10005128,black
7049577,equal
15420119,black
19638153,white
2655555,white
10387795,black
6078376,equal
23534119,white
3508506,equal
30184038,black
30137614,black
7935311,black
35132991,equal
23955260,white
28512115,equal
25060360,equal
29811971,equal
28503921,black
13612851,equal
20498717,equal
1848142,black
17725410,white
23870868,equal
5496799,black
18014096,equal
4359817,black
19085282,black
8615542,black
35504273,black
20657459,black
14193181,black
503420,equal
23008038,equal
35836270,equal
3006925,equal
14676898,equal
15597904,equal
13385684,equal
27837407,white
22569702,equal
8613130,equal
5888883,equal
28706195,white
8064062,black
17754471,white
8920920,white
30753319,equal
32558593,black
30263883,equal
25018782,white
21455428,black
28953719,black
25668617,white
4293922,black
21046489,white
3691605,black
20062972,equal
20771548,equal
21578996,equal
18117687,equal
7621740,equal
10106153,equal
32507624,black
14334836,equal
34744610,black
3245816,black
16814690,black
26044424,black
5280924,equal
18080380,black
12957825,white
14881846,black
11252059,equal
4952255,equal
13976819,equal
7188625,black
17286480,white
27973262,white
5579061,equal
36879052,black
18807776,black
4630342,black
10456615,equal
11287422,white
2799391,white
36788360,black
6755662,white
20822342,white
32189923,white
22639631,equal
26439673,equal
37045241,black
29005241,black
34878144,equal
10711880,black
27429699,equal
15498468,white
7477013,black
9140734,white
11685268,white
14200175,white
12233195,equal
34846727,black
2825466,equal
19156905,black
3496769,white
4321627,black
7363489,black
29477767,equal
32729524,white
14512125,equal
15389689,white
31743553,white
29603869,black
22159300,white
9939647,white
32711765,white
22823479,white
7070431,equal
21437704,black
25452548,white
28553862,equal
4477396,equal
26644653,white
20567393,black
35233643,equal
20892393,white
27939658,equal
10341109,white
16249637,white
5261436,equal
30113673,white
27946905,equal
8642221,equal
34506638,white
28184997,black
20365375,white
23461703,white
27730966,equal
30982397,white
27414117,white
1545134,white
21840334,black
36630137,white
27669163,equal
4640746,black
12851939,equal
13479186,white
18065423,white
18762084,white
16233122,black
34461101,equal
26133047,black
15895303,black
30389314,white
33067960,equal
15985800,black
2737763,white
19473579,equal
2666048,white
33899877,black
26154780,equal
16183473,white
30210043,equal
15114648,equal
16458451,white
27013814,black
16800675,equal
22067511,white
23772623,white
19320309,black
19100007,white
26521606,white
30136639,black
13421479,equal
21403199,white
27082445,black
13352233,white
34272841,white
20203001,equal
5896285,black
19854658,white
28795675,equal
8677634,equal
25123195,equal
25956715,white
2063288,equal
27422728,black
30744879,equal
1851810,black
10622847,white
1984191,black
19910831,equal
9714154,black
19017925,equal
17473452,white
28900809,equal
1631098,black
25153614,black
11049201,white
24121945,black
2200717,equal
4178608,equal
13760988,equal
22432825,white
37047630,black
3695052,white
8169792,black
25687333,white
13753602,equal
10945316,black
20709769,white
18212222,black
11332460,equal
36291686,equal
2427334,equal
31922281,black
8066976,white
2907458,white
35540813,black
37047162,black
15036629,equal
5539952,black
3616755,black
2008283,equal
13714329,white
5517193,black
13120624,black
10534966,black
26260201,equal
13308364,black
35367640,black
36234406,equal
21921903,black
14924715,white
15883827,white
23860777,black
6971823,black
17300364,black
36840801,equal
20576725,white
11707699,equal
31916993,black
13634086,white
20771564,equal
20342379,black
21964920,black
19629910,white
20158121,equal
13154665,white
25061593,white
1708411,black
1604208,black
1665885,equal
32400577,equal
18534962,black
24032725,white
34271268,white
7864902,black
9181373,equal
23057582,equal
15203067,white
29063315,equal
26139601,equal
7683046,white
16304416,white
20913287,equal
32091536,equal
35455771,white
32348490,white
26887920,equal
35572466,equal
19608128,white
1166581,equal
13049529,white
24935388,white
28575126,equal
34776922,white
2603497,equal
35412624,black
28157301,black
23502360,black
10393503,black
884043,equal
22661770,white
1368616,black
21530280,white
28009736,white
24071146,black
798684,black
36499934,equal
28230458,black
18562267,white
14859051,equal
4656223,equal
25061648,black
18791167,black
13503198,equal
32051436,black
12693023,equal
3845595,black
30588581,equal
18739538,black
9643832,white
12578419,white
22078179,equal
36023618,equal
14644416,white
36698981,black
2359912,equal
26846613,equal
24511039,white
32800323,equal
26278782,equal
2775210,black
2915268,white
34240811,equal
27936517,equal
21378088,equal
14537334,white
1842788,black
27922495,equal
18828450,black
22930347,equal
17112426,white
14254196,black
21179476,white
19503617,equal
4295490,equal
4058155,black
1714798,black
15345950,equal
12484250,equal
19965977,black
6028229,black
6646846,black
26203915,black
1441971,black
23332192,black
7392805,white
5108823,equal
4105158,equal
1609897,white
7220672,white
22156796,black
34750235,white
21800981,equal
6506206,black
37103622,black
10607538,equal
36368046,equal
6950737,equal
34398950,white
5937541,black
34031917,white
36159394,black
2608388,black
32815091,black
7025158,equal
30691274,black
35449084,black
13514870,equal
11032148,black
25362474,black
8747583,white
789346,black
8122632,equal
2390291,black
28707807,white
32121101,equal
33270770,black
34693297,black
17495841,white
4771896,black
19149888,black
34191109,white
11739112,equal
31780100,white
26637826,equal
15149082,white
35937245,black
20309441,black
13053743,black
12500949,black
13157404,equal
2293715,black
3948118,black
33680036,black
5759706,black
37089028,black
30413824,black
20531270,equal
35046723,black
35461296,equal
33268911,equal
8815757,black
14695883,equal
6480933,white
1674391,equal
24550291,black
8895204,white
32740223,equal
35363345,white
35476414,white
7234152,black
13673848,white
35079214,white
36517645,equal
28309778,equal
35634022,equal
20525449,black
15682958,white
13452403,equal
10547531,black
3910562,black
13949015,equal
15108094,white
31760908,white
8911332,black
10392391,equal
28854451,white
12758777,equal
31627047,black
12527076,white
23571854,black
6141621,black
2095080,black
18373081,white
28749151,equal
15849532,black
10728393,white
27915165,white
7723041,black
35277285,equal
23838877,white
34422259,white
19550191,white
21193986,white
7338128,equal
19525692,white
10113810,white
18686668,equal
20115697,equal
17072774,white
5922736,black
11172870,equal
11966695,equal
4878432,equal
8565794,white
2250193,black
7403166,equal
5696354,black
16048693,equal
3327609,black
20526424,equal
30765308,equal
22161581,white
27157201,white
1622548,black
11308621,white
35652794,equal
11721036,equal
12761768,black
1462742,black
14965704,equal
33595141,equal
6155538,white
33803185,black
18716643,equal
34742515,equal
32954326,white
19314027,equal
25385922,equal
34598113,equal
15631493,white
6174287,black
24331465,equal
61770,black
7604772,white
12489241,equal
16419873,white
19160765,black
27765982,equal
24045517,black
3199556,white
11788312,equal
13025906,black
24887971,white
14487446,white
28936789,equal
28151723,white
13686620,black
29922650,black
5107621,equal
22610370,equal
20674359,equal
15973323,white
15318670,black
22092263,equal
21067947,equal
10009644,black
11765589,equal
27350047,equal
19061681,equal
8828492,white
1234831,equal
8350630,black
37062595,black
20341031,black
33892985,white
958198,equal
10105203,black
20511640,equal
9852344,black
25436634,white
27394785,equal
36867125,equal
35536321,black
848171,white
11683935,equal
11100228,white
24752104,white
30645027,black
1072268,equal
21683047,equal
2059282,white
12286590,white
8514070,white
25220318,equal
34735155,black
8895936,black
30513937,black
5668125,black
9455712,equal
22725136,equal
3956208,black
8756547,black
28239077,equal
15262083,white
22801170,black
19617565,equal
19246594,black
18702231,white
7747931,equal
30684007,equal
2917844,white
23018888,black
23954330,equal
5450126,white
26704057,equal
18662298,black
26052769,equal
15197809,equal
36544777,white
5010495,equal
25745101,black
8831143,equal
32818698,black
29832062,white
15926426,black
35199511,white
37051848,black
31324692,white
30291040,equal
15182067,white
3820513,black
6746858,equal
2762462,equal
29175592,black
4251381,black
8252741,equal
18157417,black
27638176,white
32114358,equal
30171855,black
4908623,black
3553992,white
34308116,white
17861832,equal
5302523,equal
8468793,equal
20213628,black
9135906,equal
25734402,equal
34884998,black
9578498,white
954124,black
10377102,equal
31798337,black
34417186,white
18666239,equal
32507042,white
36114310,black
12976381,white
29781279,white
33160364,black
27961022,white
19451153,equal
27189502,equal
24389569,black
31788568,black
23903089,equal
26169110,black
15698900,white
14190158,white
29883623,black
34667795,black
9536801,white
28233651,black
37114267,white
9789287,black
22963611,white
33765175,equal
1542709,black
21008247,equal
32785135,equal
36355081,equal
13631712,equal
27641210,equal
31029839,equal
11863575,equal
35934854,black
25175583,equal
23562098,black
29751351,black
10878132,equal
29943970,black
14926205,white
10989841,black
10797729,equal
9198253,black
14427352,white
19246388,equal
11557576,equal
28178728,white
31683339,equal
26788513,white
28873189,white
18133572,black
8901680,equal
15266003,white
3872896,white
36965999,white
1062318,black
14361305,equal
6203159,black
30381607,equal
26101794,white
2516272,black
27875537,white
16522430,white
28335372,white
20203411,equal
21847502,black
28287387,black
28695050,black
3727951,white
35210987,black
36710688,white
5980132,equal
3064633,white
28282495,equal
33044121,white
25509533,white
7301256,white
28332977,white
4354362,white
35280809,equal
21931804,equal
36705245,equal
22154033,black
27897545,white
20768908,black
2712717,equal
6962768,equal
29762369,white
2281154,white
8270275,equal
23378540,black
18949815,equal
19476114,equal
14201662,black
5716357,white
17145681,white
8118901,black
32209196,black
14913647,black
15630984,equal
546017,equal
4662060,equal
5457661,white
575738,black
16203781,white
11408507,black
14558405,equal
30701062,white
22921677,equal
4018455,black
1204203,equal
32012489,equal
17807452,black
15149823,equal
20498269,white
15164977,equal
36857173,black
36290805,black
6672633,white
13350068,black
19431978,black
23088092,black
33687456,equal
2096260,black
35498490,black
14918794,white
25628136,black
6871144,black
29103788,black
8764784,equal
7362129,equal
34584918,white
2224074,equal
31434711,white
21877946,equal
28331106,white
24948792,black
17965459,black
26492203,black
14126580,black
30676221,black
16243369,black
11809008,white
7737980,black
13395398,black
9669924,black
16497684,black
31283726,equal
27934656,black
11896707,equal
30561872,white
32500026,white
7242995,black
4938442,black
11454379,black
18304638,equal
36411047,equal
33129124,white
18888517,black
20675631,black
27395756,black
23827959,black
3890323,white
499604,equal
7074225,white
6582033,white
5047806,black
26402183,equal
12939561,equal
29874393,equal
29054418,black
13904276,white
23154966,equal
27537868,equal
328991,equal
14692114,black
28659697,white
23405653,equal
165939,black
28509095,equal
24605288,equal
20796672,equal
13548349,equal
27473222,black
19698453,black
18585958,equal
25452312,white
20630489,black
26436130,black
4555300,white
4830014,black
20812622,white
16832994,equal
25075582,equal
6460752,equal
22612373,equal
194950,equal
1090510,white
29615772,black
12443505,equal
13230031,equal
10440230,black
30146954,white
7799831,black
16487351,white
14824163,equal
6919900,black
7105790,equal
30885904,white
21592749,equal
11528476,black
32397356,equal
31567894,black
25269110,equal
27451041,black
14267204,black
18826575,white
22002887,equal
27770157,black
31542155,black
25666476,black
31855947,black
21125515,equal
20595675,white
19733811,equal
2067088,equal
33135688,equal
31461522,equal
29575598,white
36119266,white
14067635,equal
35166400,black
35087244,white
3673767,white
8246966,black
1166944,white
33111885,white
35980742,equal
25359847,equal
4703950,white
2947428,equal
14684765,equal
36535181,black
26089933,white
32732467,black
17820016,equal
36976412,black
1156101,equal
382769,equal
4355228,black
1088161,equal
14429940,equal
11804579,black
23763095,black
2317353,equal
24929738,black
12157705,white
10692561,black
35882012,black
19092941,black
26058267,black
12048800,black
3893330,equal
28547221,white
380084,white
3170950,white
19118929,equal
29196220,black
25785029,equal
881996,equal
31825542,equal
32439877,black
18054099,black
32719028,black
9019707,equal
9152774,black
31352797,black
6361039,black
2284800,white
16862169,equal
27174731,equal
13154429,black
24097318,equal
17321042,black
5750805,equal
22922141,black
27398476,black
14323163,equal
34124011,black
320921,white
18267367,white
19927163,black
28028029,equal
13363985,black
8401568,equal
36309418,black
25743977,equal
23798704,black
12839768,black
17797850,white
35584620,black
20083831,equal
7820166,equal
23284394,black
16071605,equal
13668955,black
35370423,equal
28055832,equal
7832005,black
385402,black
24987130,equal
18376424,black
32390814,white
3256436,equal
10511514,white
450851,equal
12413460,black
18725819,white
21907752,black
18232141,black
646870,black
28982382,black
2227546,equal
7112412,white
11169834,black
2394080,equal
16370316,black
25550947,black
29060192,black
12896539,black
9917386,black
8740725,white
33416678,equal
30670718,equal
37053439,white
28758245,black
21846080,equal
5408806,black
36029230,black
23592458,black
25768157,black
17040733,white
20221196,black
34114622,white
269948,equal
12688534,white
3897666,equal
666467,black
17880858,white
27674131,black
11669550,equal
15653786,equal
14638614,black
10009951,black
34248873,black
29100195,black
21822169,equal
35959552,black
36267034,black
31944199,black
31917698,black
393246,equal
26319610,black
16378115,black
30711130,black
