id,evaluation
31604573,black
439160,white
12913367,black
28722998,black
35743806,black
15426272,black
17060382,black
34625685,white
28782308,equal
5163277,white
16470928,white
22995793,equal
27029790,black
4876352,equal
16159532,white
27128433,equal
27867132,white
22285504,equal
14348875,white
31457778,equal
30440156,black
10101484,black
35203905,equal
24625731,white
27475698,equal
5442836,black
3863589,white
21537224,equal
7038476,equal
1252103,white
444973,equal
28423854,black
4924398,white
29551190,equal
35257661,white
2995042,white
33017154,black
35511706,black
52644,equal
15040259,black
11424772,black
24702027,black
20541534,black
1936678,white
31982310,black
7275845,equal
7446284,equal
30647914,black
20518289,black
12460619,equal
19869312,equal
24807776,black
7169342,black
26343125,equal
15951442,equal
4751548,equal
27783431,equal
1638898,equal
5627265,white
12629219,equal
9465465,black
17946777,black
12791092,black
21186282,white
18892949,white
797487,equal
31307283,white
33768080,equal
27433334,white
19672869,black
4672229,black
31127699,white
27006645,black
35096526,white
14841278,equal
36046713,white
4057905,black
10324158,white
26266981,white
23754142,black
35929506,equal
36915274,white
28604296,white
8063355,black
24714774,equal
13745726,equal
27880677,white
21374034,black
32046186,equal
14585465,equal
7614216,white
27478947,equal
8252139,black
1757782,black
4395040,black
28760396,equal
32815879,equal
3136010,white
29078126,white
35865049,equal
9456244,white
17629931,equal
19991481,equal
7073923,white
1107188,white
36152139,white
2539828,black
16150645,white
34135247,white
31768030,equal
35636468,white
36455710,black
28125378,equal
24554244,equal
5774664,black
15966726,white
14109839,white
12815820,equal
6794332,white
9706557,black
11783670,equal
440575,white
1491458,equal
4344453,black
5412729,equal
16196924,equal
10911774,white
31555022,equal
9432029,black
18068710,black
22644212,equal
21523306,black
10103646,equal
6657192,equal
3849166,black
11161828,black
32631195,equal
5277139,black
15222452,black
26900881,white
548973,equal
7703529,white
13131547,white
36340724,black
30097369,equal
24018153,white
32979612,equal
11515855,equal
6247577,equal
31443066,black
13258566,black
21845520,white
22238584,equal
35078653,black
10070828,black
9466972,equal
13335670,white
13322614,white
29903721,equal
29017969,white
28135048,black
31682024,black
5553476,white
11839213,equal
3162675,white
21897992,equal
36571310,white
27179603,equal
24024051,equal
22175575,equal
1487038,equal
22624822,white
15139174,equal
30673243,equal
12562356,black
28027390,equal
27501725,black
7551948,equal
22560800,equal
28057367,white
10162609,equal
15336694,white
33898718,equal
36771384,white
7695470,white
4695126,equal
25963632,black
24208355,black
9100857,black
29846349,black
33946448,black
22679680,white
26676906,black
23789916,black
8964530,white
7807620,equal
14674071,white
22037279,white
14790403,equal
34747897,black
18721279,white
25782744,white
19143268,black
8766963,white
9059338,white
11880722,white
24621636,black
3081985,white
1384060,equal
24752932,equal
1229275,equal
13413693,white
27677248,white
35854595,equal
33393732,white
7049151,black
29049938,black
1481240,white
4477655,equal
21580163,equal
14430037,black
29365717,white
17315074,equal
18612903,white
26966174,equal
3788930,equal
33320446,equal
13948321,black
34668502,black
14899158,white
23968614,white
14460858,black
4904441,white
25504092,black
1094232,black
32891904,black
32058820,black
29820519,white
36473021,equal
2761738,equal
5801171,equal
13405524,black
8778068,white
11728245,white
18107790,black
6703927,white
11412731,black
21284501,equal
35209623,black
2642706,black
15813643,equal
32019298,black
35676643,equal
9030360,white
35178874,white
25006741,white
5936931,equal
2408170,equal
11973810,black
21088598,black
18300496,equal
16944676,equal
26487745,black
17753684,equal
15791768,black
18759740,black
33420181,white
17974980,white
6446887,white
26870401,equal
5503113,equal
18354212,equal
3235357,white
24759838,black
14849204,black
9490027,equal
34860330,equal
31749376,white
29014117,black
33870683,white
27741796,white
32580286,black
16210185,black
8626854,black
10310398,black
14340288,white
28075063,white
14306393,equal
14388866,white
8382203,equal
19568825,black
33466295,black
29029173,white
14292781,white
4240659,black
34188933,equal
31220155,black
36995325,black
13815417,black
33626005,black
4536001,black
23021337,white
14792106,equal
20135669,equal
3701626,equal
10863619,white
22193430,white
31978379,equal
385426,equal
3186079,white
19753172,equal
6941683,black
5781133,equal
8946642,black
30708999,white
9328294,white
10573710,white
27877578,white
31729098,white
31237846,black
30040844,equal
19572824,equal
7245519,equal
13072659,white
17830764,white
24915419,white
10905596,black
11684216,black
34539033,black
31585514,equal
4918149,black
9990680,white
15103551,equal
35424965,white
27732241,black
35676330,white
30003110,equal
18586668,equal
22751035,black
13834806,black
1218099,equal
29793082,equal
276941,white
28646323,equal
26302083,black
9868522,equal
25889338,black
33110372,black
33490402,black
12986874,white
5872149,black
16347382,equal
32504335,black
29126639,black
21370399,white
2207894,white
19859771,equal
26290167,equal
6632025,equal
35886472,equal
12883865,white
25351518,black
8221174,black
32403777,equal
13098399,equal
15327455,equal
28170108,equal
23981429,equal
13247344,white
15576104,black
27189512,equal
24967362,white
22617415,white
5969239,white
5918676,black
33310043,equal
23559623,white
5480144,equal
11872378,equal
21402637,black
26694711,black
6442686,black
7784494,white
3726675,white
34988401,black
3758774,white
21289295,white
10409542,equal
24174185,black
25524121,black
22044291,equal
9048992,white
18416010,black
10201224,white
34150632,equal
22079155,equal
36192281,equal
22877113,equal
32360984,black
31022293,white
27256798,white
19200907,white
27880405,equal
19215010,equal
27421755,white
12720949,white
20014416,black
14544700,equal
7451449,black
17100837,white
7103994,equal
25796983,black
3568242,equal
2490392,black
23114486,black
24347807,black
18996757,white
24323262,white
12763645,equal
494794,equal
6971531,black
21637327,equal
29782663,black
4853704,equal
21625080,black
33005837,black
8568067,black
26522718,black
7034119,white
15897712,equal
24315213,equal
18769010,white
801868,white
26477338,equal
26532557,equal
16220056,black
26135113,black
10503646,black
16990340,white
12641440,black
4466025,equal
19234015,black
7856052,black
25189372,white
18567805,equal
9886136,black
19389251,black
20398871,white
35636190,equal
7719888,black
12961460,white
3188465,black
24937866,black
22099354,black
22747239,black
33667714,equal
35472245,black
4654096,equal
28249941,white
22439187,white
29181488,white
105609,equal
5155901,black
8010091,black
4916338,equal
6877054,black
2505530,white
26734000,black
32595839,white
6271296,white
14301135,white
2051428,equal
35363640,equal
30502255,black
31921240,equal
8687935,black
33223259,equal
25777752,white
16487210,white
2774357,white
20369394,white
25620873,equal
32558071,equal
29498550,equal
8862914,black
13848064,equal
8306669,equal
25379559,equal
18913186,equal
7388506,equal
28302561,equal
16738103,equal
29182776,black
28816575,white
23918001,black
4166906,equal
8512163,equal
10881936,white
16316563,black
25582837,equal
30241094,equal
33876965,black
9730324,equal
16232391,equal
12693592,black
16921782,white
14771807,white
4709172,black
28159596,white
28925498,equal
4315218,equal
33124687,white
10664518,equal
26753079,white
19915805,equal
5789758,black
10760125,black
27101165,white
2932646,black
20529621,white
19078739,black
20612703,equal
37122309,white
14008298,white
31342885,black
17485578,equal
11910200,white
6808585,equal
37035878,white
4997683,white
16234915,equal
36985770,white
19795512,white
24097589,black
16015580,black
7510905,equal
30669708,equal
18906878,white
13222732,white
36266033,black
36846417,white
14978416,white
16413980,equal
37048342,white
30030249,equal
22720027,black
13481275,black
4822086,white
36599142,black
11362134,white
5664464,white
15664935,equal
31880826,equal
13899871,white
33981332,equal
17874667,equal
31371830,equal
11577259,white
33611944,equal
25312046,white
29178690,black
35408715,equal
18070179,white
18169756,black
9943235,black
34562684,white
36590869,black
13134467,white
30186566,black
25622258,black
28306995,white
4808859,equal
23090577,black
14762527,black
523940,equal
16980829,white
239694,white
33806071,white
21950860,white
5192936,equal
35380976,white
34435080,equal
29070119,white
11478212,white
3652591,white
25244981,black
15156548,equal
12119190,white
14979359,white
26070010,equal
9668190,equal
18691366,white
25642716,equal
16344797,white
9333099,black
11329759,equal
3189185,white
523315,black
34662809,white
1100679,white
25192539,black
35184712,equal
11933720,equal
744670,equal
33549286,equal
15613805,black
28016032,equal
29790975,equal
5954760,white
5510942,equal
32752378,black
7704587,equal
417711,white
13933245,white
34458319,equal
6153380,equal
9875189,white
8007591,white
17528217,white
5740290,equal
10175385,equal
2599887,black
25125657,equal
19482916,equal
20034192,black
16887929,black
32413848,black
10912929,equal
14087128,black
2712980,black
19410980,equal
9138322,white
14157190,white
31080831,equal
19724463,white
27558427,black
29046399,equal
22561759,equal
24345313,black
24088595,white
29331111,black
10146483,white
27930160,equal
8855182,equal
34835202,equal
21281906,black
8178860,black
8552245,black
28267741,white
9072929,white
4492106,equal
12829458,black
2933133,equal
31334608,black
24016567,white
2271730,black
1206693,white
22899694,white
21677076,black
26621270,white
34927909,equal
24323,equal
15370202,white
15141263,equal
12060438,equal
34367047,equal
16979610,black
29060746,equal
30906066,equal
31868794,equal
7179220,black
21572999,black
18242197,equal
5911319,black
23841009,white
34486457,white
7946525,equal
30740102,white
2576491,white
10011039,white
4927884,black
25398303,equal
30186060,black
36527610,white
35779877,equal
24829063,black
12948435,equal
29133985,equal
16295663,black
22312760,equal
27691020,equal
17709892,black
604690,white
20111517,white
5899828,white
7228280,white
5767540,black
2417597,equal
5580699,black
14476244,equal
12424944,equal
2887206,equal
23754446,black
6095885,equal
13575694,equal
16028351,black
10468219,black
18061760,equal
20873233,white
33738821,equal
26361447,white
949737,equal
23550795,white
9570329,equal
17734032,equal
20068122,black
5736595,black
22877643,white
26720336,equal
22999759,black
9239164,equal
35112286,black
35738153,white
16634675,equal
16399543,equal
29869058,black
17930382,black
34953425,black
16910923,black
13164615,equal
19567793,equal
15609876,white
29478056,white
35916164,black
33618120,white
33444610,equal
33762002,black
25684084,equal
6165854,equal
11495271,white
20742195,equal
13039599,equal
6114994,white
7781585,equal
1646839,white
32762450,equal
20436861,equal
18752749,white
19777805,white
2866792,equal
36183564,equal
35176241,black
23735690,black
23720448,equal
36794628,black
24641142,black
27882857,black
6871536,black
9247369,black
28682576,black
21439121,white
13632777,black
4489936,white
33253713,equal
9261894,black
5643836,white
18484484,equal
31508356,white
371242,equal
35232194,white
27751612,black
35126683,white
34983684,equal
5269507,equal
25840587,white
8528511,black
6020374,black
9811894,white
15229976,white
14425756,white
24224329,black
26340866,black
30477122,equal
18744260,equal
5574136,white
20926760,equal
4770258,black
558360,equal
11659080,white
17603914,equal
224701,black
36707724,black
9149494,black
24515587,white
5047033,white
35017272,equal
29668994,black
12892061,black
22599721,equal
5152540,black
30331813,white
17734381,black
23717183,equal
5223597,white
2464936,black
26633429,white
14398609,white
34147237,equal
1709984,black
20566573,white
23540233,black
21349322,equal
11796620,equal
2470268,white
11743627,white
19873605,equal
15178116,equal
10287361,equal
13117650,black
32887959,white
20758843,equal
638118,black
2439466,black
32977463,white
9957598,equal
9668475,white
14410763,white
36998399,white
7620069,white
14129168,black
5908965,black
21303145,black
35265628,white
13873872,white
12376153,white
10257139,black
21829634,equal
25762699,equal
16390496,white
25827349,white
8696115,white
12105774,white
30791415,equal
20907446,white
20776773,black
10425860,white
31401185,white
8420018,equal
25289236,black
29845978,equal
12548163,white
22147217,black
3973185,white
26769262,white
14553535,equal
36742552,equal
5653269,black
10006293,white
14916794,equal
34616672,black
14522430,white
33236723,equal
23803363,black
852243,white
6573419,black
9552430,equal
31983330,equal
24544393,white
26884105,white
34924196,black
1118425,equal
13086508,white
14828503,white
749987,white
33644056,white
27472512,equal
36539868,white
32278936,equal
29591731,equal
15535201,equal
17608677,white
2478066,black
30835860,black
3819311,equal
13447487,white
24754974,white
36228662,equal
4462967,black
11460127,white
3243823,equal
8209123,white
36674481,white
35284917,white
627051,black
12562400,black
2393034,black
22464636,white
34784714,white
36392526,white
20493030,equal
18183820,equal
9157383,white
17649921,black
908819,equal
34644650,white
17009526,white
8195333,equal
8117371,white
22117872,equal
11884430,equal
15689604,white
6723474,black
5109555,equal
33094988,white
6693887,black
16468011,equal
17703114,equal
14964421,black
16821612,black
12453276,equal
5336947,black
23226131,white
31365564,equal
3541529,black
8819275,equal
36700472,black
28927494,black
35008471,black
16037082,black
32948359,equal
10701654,black
24875960,equal
8607365,equal
11444978,equal
32563543,black
29142045,black
33064026,white
16248493,white
28740410,black
11455295,equal
15625295,black
28688844,black
15408864,black
2860585,equal
9243575,white
1170596,equal
32860804,equal
35679959,black
21400341,white
5635441,equal
18750887,equal
10319005,equal
21933882,equal
36566774,black
12994737,black
15637791,white
30982589,black
29138863,white
15627034,black
9625179,white
34345397,black
5140384,black
30010867,equal
8682324,white
18718666,equal
17076336,black
31053459,black
12811645,black
24425274,equal
2415603,white
15631152,white
29814473,white
15614986,black
16584531,equal
24950850,white
33578527,black
3068814,black
22685848,equal
17459692,equal
26736325,black
6975354,black
4367349,white
12653891,black
29308879,black
30473294,equal
387308,black
35158504,white
7179761,white
5381406,white
13280158,equal
9956306,equal
30745379,equal
21200529,equal
5033483,equal
24922379,white
5680029,white
24048455,equal
10396476,white
18270204,equal
12365942,white
24467419,equal
18055244,black
33717970,white
7220832,white
2735801,equal
5466996,black
35898809,black
175983,equal
15287309,equal
3211934,white
553299,black
2720025,white
26272634,white
33959781,black
10155016,equal
20988951,equal
10417695,black
684275,black
28916211,equal
32500013,white
33187621,equal
22804410,black
26412894,equal
23082314,white
34352659,equal
231015,equal
4239611,black
3019878,equal
2016913,equal
34854422,white
27089647,black
34871667,equal
19597956,black
12283303,equal
14463399,black
1570458,black
21646367,equal
21479009,equal
22179053,white
35617703,equal
35175333,black
26125346,black
17454130,equal
35745099,black
30276741,equal
17482301,black
14469022,equal
24568400,black
21399513,white
28172439,equal
23293256,black
27700698,white
26666089,equal
18272443,equal
19376130,equal
20239190,white
2488021,black
6850120,black
7627447,black
20826711,black
34743537,white
2976668,white
25705543,equal
2379758,white
19583500,equal
19052047,white
27873466,black
11111458,black
4489789,white
26887984,white
19399881,black
8852570,black
8258218,white
21319475,white
31958641,black
31744596,equal
17708359,white
18618413,black
33683883,black
24359924,black
9889279,black
22691682,black
1606299,white
21271449,black
14781956,equal
6150842,equal
1033264,equal
9078498,equal
35465975,white
26604265,equal
14387334,equal
23675193,equal
12866915,white
33932250,white
14427763,black
28199796,equal
22272532,white
14117962,black
6127659,equal
33459728,black
15621365,black
21028994,black
24655629,black
16698066,white
15046382,black
691741,white
7335329,white
7938736,black
26736042,equal
6045175,equal
4459356,white
19164119,black
6530935,equal
12260492,equal
11092181,black
18600842,white
16883201,white
25999001,equal
9903354,equal
8158199,black
14693402,white
11609331,white
32870051,equal
22060547,white
27768372,equal
7220259,white
36409997,equal
21888626,white
23004173,equal
6544902,black
25074276,white
26758932,black
31537595,white
27673879,white
14123191,equal
15004779,equal
18684372,black
19781824,white
18396920,black
6047958,black
6814360,black
3806382,black
26953511,equal
2480379,equal
23955742,black
10771131,black
13118973,white
3086876,black
17434755,equal
2091908,black
14463164,black
30855352,black
18246580,white
31627970,black
15039821,white
16299049,white
1719191,equal
8130512,white
19724560,black
35948339,white
5718073,black
20088582,black
23348553,equal
4324130,black
30674900,equal
25686582,white
14473891,black
4123111,black
25554452,white
25400542,black
27411314,white
3199952,white
34006370,equal
20618353,white
15467077,equal
3194551,black
34531185,equal
16639543,white
4396097,white
19579403,equal
19726781,white
13057863,equal
13907760,black
19677902,black
28132643,equal
31298896,white
12315476,black
11541974,black
4622412,equal
17389960,white
8075630,white
7105823,white
9778152,black
30585612,black
15982032,black
29725858,black
21071255,white
23474753,white
9390831,black
3980604,white
7307472,white
3391487,white
23545747,equal
19109949,black
29364339,black
83721,equal
12645426,black
21225667,equal
25898252,black
20187105,white
12992162,black
4250270,equal
26569177,white
8030972,black
19697440,black
18944597,equal
22072544,equal
33264788,white
20932657,white
24982106,white
34354989,equal
17011285,black
9311445,black
36435598,black
12034902,white
16082540,black
9523169,equal
16685279,white
14050185,white
4055457,equal
18710405,white
35494317,white
31925385,white
24775818,white
26059027,equal
25990294,white
10537335,black
31077397,white
8322507,black
25469677,equal
31876014,black
36508565,black
8617043,white
2995331,equal
32172667,equal
31192877,white
7422150,white
2646304,black
11899807,equal
3170033,white
11256639,equal
28456086,white
34643769,black
9519644,black
33260342,white
18167899,black
23037972,equal
3594890,white
24641120,black
36540494,white
17606016,equal
9172605,equal
23188661,equal
5730274,white
30782335,black
7415404,equal
8473605,black
21563491,white
12415774,white
25516810,equal
26825458,white
19559317,black
17271815,white
11442037,white
23170987,black
29017763,equal
29261004,black
29322318,black
8957690,equal
31659772,equal
17073350,white
6280565,equal
34522619,equal
11169606,equal
23604562,equal
33355420,black
3274110,equal
11111899,white
1187114,equal
33534219,black
23520903,equal
26903327,equal
25738495,white
22542174,white
18767166,white
9057694,black
17250668,white
28258020,black
5194405,white
27747258,black
24773387,black
35445430,white
14202250,white
12901647,equal
17335992,white
35668496,black
16501245,black
1118880,white
22538292,white
27984949,black
29317617,white
1205708,equal
5074337,white
206213,black
12797355,equal
7834181,white
15794032,white
19545113,equal
18620742,white
21399887,equal
22197508,equal
29732310,white
15334374,black
1338109,equal
32754317,black
16017458,equal
30860718,equal
26795807,white
8616384,black
36386318,white
15507624,black
4610818,black
15882611,equal
22411446,white
28933835,equal
24984907,equal
14754203,white
26827347,black
30272158,white
15860051,black
11252369,equal
10819662,white
33475447,white
7131342,black
35497957,equal
5999667,white
5866834,equal
31563028,equal
29428753,equal
8210144,white
28788145,black
35559499,white
15148632,white
20194563,white
24873379,white
36161743,black
13439553,black
15313703,black
7491684,equal
34756917,black
16803588,white
8544677,white
23225172,white
21843240,equal
33941753,equal
30955987,equal
6561596,equal
24241554,black
2696459,black
11537766,black
14843446,black
2181362,black
1372679,black
12952279,white
20096904,white
32526345,white
16066048,equal
17457010,white
12578964,black
23686293,black
19441478,black
10006078,equal
16266676,black
20060428,equal
33876587,white
31510451,white
6855776,white
17186668,equal
4487026,black
997256,white
25231565,black
22671862,equal
31423861,white
11073175,white
24441098,equal
23247053,equal
7628701,black
5547592,black
2089061,white
27097324,black
9761869,white
5054269,equal
25832479,black
32040757,white
28472612,white
18384996,equal
24848750,equal
34268085,equal
35668247,black
29447567,white
13475857,equal
3280338,equal
11121099,equal
12082315,white
34049026,black
22913896,equal
23781418,equal
24731201,black
36509240,equal
25511987,black
22027836,black
2500244,equal
13461987,equal
30241778,equal
22967253,equal
25885327,black
9902457,white
34562633,black
11896989,white
21175870,black
12466161,equal
10278783,black
14377316,white
11740309,white
9114189,black
35288430,black
14845741,white
19721483,black
28026564,white
25148375,white
7324037,black
4523171,equal
30149892,black
32377802,equal
32908621,white
27228452,black
7233774,equal
22575173,black
18546423,white
27420361,equal
1157638,black
13863350,white
17300127,white
17721037,equal
7635650,white
34806455,black
14260819,black
12946099,white
17183150,black
14848484,equal
536016,equal
23584091,black
7994069,black
22698168,equal
18153680,white
9341099,white
33743012,white
3986928,equal
5350174,equal
21740626,equal
32837933,white
7665100,equal
10971436,black
29762496,black
21636003,white
833863,black
18402728,equal
6985745,black
30986047,black
27441765,white
26164134,white
26875533,black
8593317,equal
5589466,equal
14871207,black
26684493,white
19967897,black
9926740,white
3793711,equal
34376353,white
29260958,white
2758345,white
29621299,white
33146353,equal
12018274,black
18583630,white
15657237,black
14826543,white
26388539,white
31877228,white
34094139,black
11646728,black
26680628,white
12577169,black
33391036,white
37032243,black
15764155,black
14767150,equal
5379821,black
18723029,white
17702837,white
32384123,white
1402069,black
16083850,white
4524229,white
36328984,white
36831514,black
30749595,black
32711929,equal
30135344,equal
7845146,white
1775140,equal
18979614,black
15222692,black
24058957,white
20579791,white
27704695,white
17724106,equal
29135182,black
11485820,white
26000377,white
25977361,equal
15454870,white
19371362,equal
5266386,black
25994680,white
27834771,white
12895336,white
7238939,equal
9070549,white
20960249,black
31711777,black
25096546,black
20374803,white
4647565,equal
5059617,black
18463868,equal
31721857,equal
2096980,white
1056159,equal
14702173,equal
5026433,equal
23111346,equal
2068526,equal
15612856,equal
35544951,equal
13968335,white
31781165,white
5366672,equal
33395333,black
20899211,equal
28278201,white
5027620,black
8085140,black
18130094,equal
10160256,black
20039380,equal
15826956,white
8031458,equal
22386455,black
644792,equal
20031395,equal
23690490,white
29502256,white
22230557,equal
34223532,black
8535399,black
17356231,black
32851605,white
19746287,black
8549892,white
8608653,black
32448234,black
15067915,equal
21243855,equal
30396847,equal
5728717,equal
4455381,black
14599290,white
10193233,white
33862331,equal
32918119,equal
13274718,equal
12308851,white
16343417,black
33282368,black
3977663,white
5669058,white
26150979,black
19348119,white
2881181,white
19375597,black
14833812,white
24030131,black
1844256,white
25329860,white
4294096,black
32570848,equal
1929461,equal
12114589,white
36786862,equal
19143822,equal
12687593,equal
14546627,equal
22039438,equal
2982529,black
7874854,equal
22489953,equal
27782136,black
35668612,white
20144038,black
25270991,equal
12015919,black
19441885,black
27315479,black
29840320,equal
13481208,black
23189147,equal
1841738,equal
22879037,equal
24262394,equal
3088847,white
31182665,white
17568798,equal
26408510,black
11142871,black
30822660,black
14515187,equal
17441277,black
16198127,black
34696703,white
516821,equal
35208900,white
24433638,equal
4838849,black
33561926,white
26506476,equal
32142938,equal
14431922,black
30374671,white
15553748,white
941454,black
13058295,white
25173985,equal
29556580,equal
29151560,black
26305707,black
32998957,black
7366659,equal
11111877,white
14388921,equal
16260515,white
28848848,black
9127270,equal
11786451,black
29396150,white
22808051,equal
6458899,equal
14753086,equal
21230796,black
16374549,black
5990235,equal
14767216,white
11504239,black
1999932,black
25007514,white
2101628,black
3997123,white
28968014,equal
3921482,equal
1620792,white
19293623,white
35116972,black
25683911,white
27592624,white
27765101,black
32618344,black
28957980,equal
5866105,black
7382625,equal
8403508,white
34604376,equal
18668321,white
203914,equal
14889011,black
3446285,white
25210775,equal
22003158,white
21511567,black
8371334,white
9346101,black
1122995,black
21814195,equal
29750579,white
24618141,white
28771353,black
33677809,white
10812193,equal
28258326,equal
21959418,black
14816210,white
8017315,black
16709345,white
37041697,equal
4539026,black
29477368,white
12359147,equal
36318962,white
8497290,black
10100715,white
15764235,white
6102056,equal
25844775,equal
9095407,equal
29089162,white
30184724,equal
33246462,black
35185043,black
3326736,equal
15218160,white
28925356,black
14532596,black
8391715,white
32608293,black
9871784,equal
27768218,black
3923506,white
30057556,black
4010028,black
10786371,white
17243442,white
3098899,black
13937029,black
19720588,white
30388314,equal
25939504,black
2828334,equal
23044909,black
22671430,black
17104153,white
29600212,white
15428891,white
32678784,equal
8763631,black
7569766,black
3852230,black
18433588,white
32062746,equal
21978294,equal
26246595,equal
35207944,equal
18423235,equal
18671908,black
8101112,equal
13421238,white
25826316,equal
2743308,equal
3785636,black
29846626,equal
8232990,equal
5834716,white
36851296,black
1493869,white
3836314,white
33111506,black
1124885,equal
20035222,black
2918923,black
12012082,black
15955209,white
36497599,white
13739389,equal
29909125,white
16344592,equal
37067259,equal
29127845,black
30302546,equal
12673678,black
9048717,white
9936333,equal
23301298,black
32260605,equal
22345077,equal
17817,black
32453706,black
9239895,black
28280521,black
25060982,white
11343641,black
19328632,equal
8993213,white
29551846,black
3743827,black
30723943,equal
4467980,equal
12047078,black
23430453,equal
11570038,white
12095121,black
16245233,white
15908529,equal
33259242,white
10647418,equal
33435180,black
754747,white
1119990,white
4259852,equal
28204770,white
34748312,white
2119861,black
4503773,white
7679655,black
10728908,equal
19707422,equal
8620369,equal
28198805,equal
29943852,equal
28957892,black
4753848,equal
638811,black
16737248,black
1733819,equal
27794990,white
29478979,black
24325544,black
31120105,white
14935251,equal
17248674,black
29625676,equal
13403698,equal
23531206,equal
20150595,white
15295833,black
36600816,equal
5010802,white
16613062,black
21545940,white
34955145,black
35615616,equal
18871259,white
24837443,equal
22043377,black
15594726,equal
19533303,equal
2260690,white
28078809,black
25828982,white
7734912,equal
2671679,black
4789413,equal
13825458,black
35255169,equal
4662508,white
29523196,white
28541728,white
8789306,white
34518592,black
29250058,equal
18297397,black
16335310,equal
32228070,black
27844406,black
1512042,black
29546596,equal
29240486,black
34624990,equal
10780121,equal
1607774,equal
23276691,equal
9132048,equal
1888993,white
3263949,white
4621806,equal
18115363,equal
24745067,equal
1800590,black
7752252,white
30255626,black
19335917,white
4516953,black
12009516,white
18626565,white
24665989,equal
36280708,equal
18022696,equal
17510427,white
26327878,black
22087524,white
25669998,black
17864700,white
13509825,equal
1719584,white
9966087,black
709403,white
5421090,white
14087397,equal
16158066,black
8312157,white
16393106,white
14351021,black
20854100,equal
11968491,white
15194859,white
32502539,black
2036809,black
3440043,white
2674510,equal
12720702,equal
32731860,equal
4380990,white
34944243,black
31451291,white
16535365,equal
22926402,equal
25480890,equal
19537710,black
14642336,white
8831551,black
27171866,equal
27765554,white
13019936,equal
32395774,white
5681535,black
11075186,white
30073341,equal
16202055,white
24301988,black
10871135,black
23996767,white
21094654,equal
21118214,black
21849021,black
1112921,black
5222185,equal
5235338,black
29560717,white
32229926,equal
20042145,equal
2898817,black
34127939,white
29750077,equal
5015329,white
34530955,white
30409497,black
14120143,equal
2579165,white
21889142,white
27175654,black
26569338,black
24666977,equal
4597635,equal
10958142,black
33017260,black
14950441,white
1189489,white
22703543,equal
1759832,black
17594655,white
4415666,black
5987777,equal
21886248,equal
23900489,black
10310606,black
4063396,black
368204,black
22568955,white
32263945,white
34065715,equal
32419650,black
3886536,black
26659565,black
4299188,white
29146687,white
19142293,equal
19819319,white
7310178,black
11631601,white
28891204,black
6188932,white
27425117,white
11978550,equal
33998139,equal
13942513,white
14505464,equal
13536345,white
33947599,equal
26987005,white
22709521,equal
20769002,black
30442232,white
18059675,black
32459682,black
26380681,black
347426,black
32033485,black
34376431,black
13607060,white
33748606,white
35800776,black
14073719,black
30308799,white
26125942,black
4742068,black
15908402,black
14664511,black
33931614,black
692931,white
28793053,white
1069418,equal
18217130,equal
19923413,black
24839307,black
1899287,equal
8018336,white
6728580,white
1693128,black
9232934,black
26646211,equal
7399943,white
8578103,black
24704904,black
22794630,equal
11171790,equal
9204003,white
8677772,white
30361469,white
17445815,equal
30223056,white
21562221,black
5109258,black
28588190,equal
7265165,equal
6149454,black
36979169,white
32031344,white
28158679,equal
4717964,black
34928111,equal
17872078,equal
22058058,equal
13997264,black
21168265,equal
33322563,white
8879663,equal
23155336,white
30716469,white
21634939,white
21447300,white
24177727,white
301852,equal
19801400,black
5466316,equal
24210186,white
8317872,black
7316491,white
33030833,equal
28399962,white
34065766,black
20313401,equal
25388510,black
27391158,black
36477420,equal
8491099,equal
2868900,equal
29183225,black
1357774,white
18317850,black
25278308,white
17995209,equal
17679077,white
9842891,white
30554905,equal
30898520,equal
30709456,white
1608166,equal
23822428,equal
6306249,equal
14382161,white
10305023,black
8800022,equal
15317133,white
20375412,equal
4138810,white
36988098,black
2857726,white
19694770,white
21954159,equal
31322563,black
21924593,equal
21694435,white
33179357,black
31074899,white
31610597,white
9209727,equal
27004255,equal
3881867,equal
6952382,black
7395023,equal
35661846,equal
32382564,equal
16452587,equal
35401907,equal
31174063,black
17303186,equal
29750485,black
17335115,black
34226628,equal
10781241,white
25130320,equal
21053370,white
12963698,white
5618013,black
3641711,equal
26348049,white
37079870,white
34806149,black
4955522,white
20021535,black
27533368,black
24635963,white
17628540,equal
1785476,equal
12824325,white
16239605,black
17625829,white
13026828,white
34287184,equal
7957879,white
24764461,black
19448251,black
34339166,black
10996612,black
16791008,black
11583315,white
4394678,equal
13236898,white
8777597,equal
32800214,black
579459,equal
35743156,equal
13935296,black
33725302,black
1899042,white
2979764,black
23443951,black
5631415,white
3646224,white
6672439,white
6992234,white
13776806,white
9213185,white
34826135,white
4155207,white
17340931,equal
12736086,white
31057734,equal
7680644,white
16096935,equal
30000040,black
6537480,black
33325,white
15151547,white
27477883,equal
28059841,black
10170461,black
4802194,equal
22903722,white
645966,white
11932987,white
27696329,black
624474,equal
4498017,equal
11984501,white
19268644,white
34412637,equal
19304513,equal
120133,equal
6370919,black
36149892,white
7233628,white
15176201,black
31647401,equal
26601272,equal
16243151,equal
298512,equal
13714431,equal
7264145,white
33243848,white
26805471,black
1555118,black
6192368,white
35577429,equal
17150977,black
34478496,equal
6890421,black
2445305,white
27139515,white
37106220,equal
23724218,black
8545796,white
24525441,black
31124521,equal
21932472,black
9562355,black
36118355,white
35657955,equal
